wp_site_url,wp_tagline,wp_site_title,site_type,openshift_env,category,theme,theme_faculty,status,installs_locked,updates_automatic,langs,unit_name,Jahia_zip,comment
https://migration-wp.epfl.ch/tom,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,mtei-ge,tom,mtei-ge
https://migration-wp.epfl.ch/topo,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,topo,topo,topo
https://migration-wp.epfl.ch/tox,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,tox,tox,tox
https://migration-wp.epfl.ch/tplaime,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,sti-form,tplaime,sti-form
https://migration-wp.epfl.ch/transport,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,transp-or,transport,transp-or
https://migration-wp.epfl.ch/tronolab,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,lvg,tronolab,lvg
https://migration-wp.epfl.ch/tsam,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,tsam,tsam,tsam
https://migration-wp.epfl.ch/tto,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,tto,tto,tto
https://migration-wp.epfl.ch/uasp,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,gc-pmh,uasp,gc-pmh
https://migration-wp.epfl.ch/uc,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,exinfr,uc,exinfr
https://migration-wp.epfl.ch/unfold,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,unfold,unfold,unfold
https://migration-wp.epfl.ch/univalle,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,isic-ge,univalle,isic-ge
https://migration-wp.epfl.ch/urbangene,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,lasig,urbangene,lasig
https://migration-wp.epfl.ch/valais,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,antvs-ge,valais,antvs-ge
https://migration-wp.epfl.ch/vdg,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vdg,vdg,vdg
https://migration-wp.epfl.ch/vivapoly,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,resco,vivapoly,resco
https://migration-wp.epfl.ch/vlsc,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,ic-do,vlsc,ic-do
https://migration-wp.epfl.ch/prosense,#parser,#parser,wordpress,int,GeneralPublic,epfl-blank,#parser,yes,yes,yes,#parser,sti-ge,prosense,sti-ge
https://migration-wp.epfl.ch/voyages,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,dabs,voyages,dabs
https://migration-wp.epfl.ch/vpi,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vpi,vpi,vpi
https://migration-wp.epfl.ch/vtm,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,dhlab,vtm,dhlab
https://migration-wp.epfl.ch/web2010,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,exapp,web2010,exapp
https://migration-wp.epfl.ch/wire,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,wire,wire,wire
https://migration-wp.epfl.ch/working,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,mec,working,mec
https://migration-wp.epfl.ch/dsmc18,#parser,#parser,wordpress,int,GeneralPublic,epfl-blank,#parser,yes,yes,yes,#parser,trace-ge,dsmc18,trace-ge
https://migration-wp.epfl.ch/fondationrapin,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vpe,fondationrapin,vpe
https://migration-wp.epfl.ch/www.elemo.ch,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,aphys,elemo,aphys
https://migration-wp.epfl.ch/citation,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vpr,citation,vpr
https://migration-wp.epfl.ch/kobe-eth,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vprho,kobe-eth,vprho
https://migration-wp.epfl.ch/yuva,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,yuva,yuva,yuva
https://migration-wp.epfl.ch/yac,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,gr-tes,yac,gr-tes
https://migration-wp.epfl.ch/complexdesign,#parser,#parser,wordpress,int,GeneralPublic,epfl-blank,#parser,yes,yes,yes,#parser,lamu,complexdesign,lamu
https://migration-wp.epfl.ch/enac-am,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,enac-it,enac-am,enac-it
https://migration-wp.epfl.ch/vnlausanne,#parser,#parser,wordpress,int,GeneralPublic,epfl-master,#parser,yes,yes,yes,#parser,vnl,vnlausanne,vnl
